Date,FM,County_FIP
5/16/2019,5,73
5/16/2020,5,73
5/17/2019,5,73
5/17/2020,5,73
5/18/2019,5,73
5/18/2020,5,73
5/19/2019,5,73
5/19/2020,5,73
5/20/2019,5,73
5/20/2020,5,73
5/21/2019,5,73
5/21/2020,9,73
5/22/2019,5,73
5/22/2020,9,73
5/23/2019,5,73
5/23/2020,8,73
5/24/2019,5,73
5/24/2020,5,73
5/25/2019,5,73
5/25/2020,5,73
5/26/2019,5,73
5/26/2020,5,73
5/27/2019,5,73
5/27/2020,5,73
5/28/2019,5,73
5/28/2020,5,73
5/29/2019,5,73
5/29/2020,5,73
5/30/2019,5,73
5/30/2020,9,73
5/31/2019,5,73
5/31/2020,5,73
6/1/2019,5,73
6/1/2020,5,73
6/2/2019,5,73
6/2/2020,5,73
6/3/2019,5,73
6/3/2020,9,73
6/4/2019,5,73
6/4/2020,5,73
6/5/2019,8,73
6/5/2020,5,73
6/6/2019,5,73
6/6/2020,5,73
6/7/2019,5,73
6/7/2020,5,73
6/8/2019,5,73
6/8/2020,9,73
6/9/2019,5,73
6/9/2020,9,73
6/10/2019,9,73
6/10/2020,9,73
6/11/2019,5,73
6/11/2020,9,73
6/12/2019,5,73
6/12/2020,5,73
6/13/2019,8,73
6/13/2020,5,73
6/14/2019,5,73
6/14/2020,5,73
6/15/2019,5,73
6/15/2020,5,73
6/16/2019,5,73
6/16/2020,5,73
6/17/2019,5,73
6/17/2020,5,73
6/18/2019,5,73
6/18/2020,9,73
6/19/2019,5,73
6/19/2020,5,73
6/20/2019,5,73
6/20/2020,5,73
6/21/2019,5,73
6/21/2020,5,73
6/22/2019,5,73
6/22/2020,5,73
6/23/2019,5,73
6/23/2020,5,73
6/24/2019,5,73
6/24/2020,5,73
6/25/2019,5,73
6/25/2020,5,73
6/26/2019,5,73
6/26/2020,5,73
6/27/2019,5,73
6/27/2020,5,73
6/28/2019,5,73
6/28/2020,5,73
6/29/2019,5,73
6/29/2020,5,73
6/30/2019,5,73
6/30/2020,5,73
7/1/2019,8,73
7/1/2020,5,73
7/2/2019,5,73
7/2/2020,5,73
7/3/2019,5,73
7/3/2020,5,73
7/4/2019,5,73
7/4/2020,5,73
7/5/2019,5,73
7/5/2020,5,73
7/6/2019,5,73
7/6/2020,5,73
7/7/2019,5,73
7/7/2020,5,73
7/8/2019,5,73
7/8/2020,5,73
7/9/2019,5,73
7/9/2020,5,73
7/10/2019,5,73
7/10/2020,5,73
7/11/2019,5,73
7/11/2020,5,73
7/12/2019,8,73
7/12/2020,5,73
7/13/2019,5,73
7/13/2020,8,73
7/14/2019,5,73
7/14/2020,5,73
7/15/2019,5,73
7/15/2020,5,73
7/16/2019,5,73
7/16/2020,8,73
7/17/2019,5,73
7/17/2020,5,73
7/18/2019,5,73
7/18/2020,5,73
7/19/2019,8,73
7/19/2020,5,73
7/20/2019,5,73
7/20/2020,5,73
7/21/2019,5,73
7/21/2020,5,73
7/22/2019,5,73
7/22/2020,5,73
7/23/2019,5,73
7/23/2020,5,73
7/24/2019,9,73
7/24/2020,5,73
7/25/2019,5,73
7/25/2020,5,73
7/26/2019,5,73
7/26/2020,5,73
7/27/2019,5,73
7/27/2020,5,73
7/28/2019,5,73
7/28/2020,5,73
7/29/2019,5,73
7/29/2020,5,73
7/30/2019,5,73
7/30/2020,5,73
7/31/2019,5,73
7/31/2020,5,73
8/1/2019,9,73
8/1/2020,5,73
8/2/2019,8,73
8/2/2020,5,73
8/3/2019,5,73
8/3/2020,5,73
8/4/2019,5,73
8/4/2020,5,73
8/5/2019,5,73
8/5/2020,5,73
8/6/2019,5,73
8/6/2020,5,73
8/7/2019,5,73
8/7/2020,9,73
8/8/2019,5,73
8/8/2020,5,73
8/9/2019,5,73
8/9/2020,5,73
8/10/2019,5,73
8/10/2020,5,73
8/11/2019,5,73
8/11/2020,5,73
8/12/2019,5,73
8/12/2020,9,73
8/13/2019,5,73
8/13/2020,5,73
8/14/2019,5,73
8/14/2020,5,73
8/15/2019,5,73
8/15/2020,8,73
8/16/2019,5,73
8/16/2020,5,73
8/17/2019,5,73
8/17/2020,5,73
8/18/2019,5,73
8/18/2020,5,73
8/19/2019,5,73
8/19/2020,5,73
8/20/2019,9,73
8/20/2020,5,73
8/21/2019,5,73
8/21/2020,5,73
8/22/2019,8,73
8/22/2020,8,73
8/23/2019,5,73
8/23/2020,5,73
8/24/2019,5,73
8/24/2020,5,73
8/25/2019,5,73
8/25/2020,5,73
8/26/2019,5,73
8/26/2020,5,73
8/27/2019,5,73
8/27/2020,5,73
8/28/2019,5,73
8/28/2020,5,73
8/29/2019,5,73
8/29/2020,9,73
8/30/2019,5,73
8/30/2020,5,73
8/31/2019,5,73
8/31/2020,5,73
9/1/2019,5,73
9/1/2020,5,73
9/2/2019,5,73
9/2/2020,5,73
9/3/2019,5,73
9/3/2020,5,73
9/4/2019,5,73
9/4/2020,5,73
9/5/2019,5,73
9/5/2020,5,73
9/6/2019,5,73
9/6/2020,9,73
9/7/2019,5,73
9/7/2020,9,73
9/8/2019,5,73
9/8/2020,5,73
9/9/2019,5,73
9/9/2020,9,73
9/10/2019,5,73
9/10/2020,5,73
9/11/2019,5,73
9/11/2020,9,73
9/12/2019,5,73
9/12/2020,5,73
9/13/2019,5,73
9/13/2020,5,73
9/14/2019,5,73
9/14/2020,5,73
9/15/2019,5,73
9/15/2020,5,73
9/16/2019,5,73
9/16/2020,5,73
9/17/2019,5,73
9/17/2020,5,73
9/18/2019,5,73
9/18/2020,8,73
9/19/2019,5,73
9/19/2020,5,73
9/20/2019,5,73
9/20/2020,5,73
9/21/2019,5,73
9/21/2020,5,73
9/22/2019,5,73
9/22/2020,5,73
9/23/2019,5,73
9/23/2020,8,73
9/24/2019,5,73
9/24/2020,5,73
9/25/2019,5,73
9/25/2020,5,73
9/26/2019,5,73
9/26/2020,5,73
9/27/2019,5,73
9/27/2020,5,73
9/28/2019,5,73
9/28/2020,5,73
9/29/2019,5,73
9/29/2020,5,73
9/30/2019,5,73
9/30/2020,9,73
10/1/2019,8,73
10/1/2020,5,73
10/2/2019,5,73
10/2/2020,5,73
10/3/2019,5,73
10/3/2020,5,73
10/4/2019,5,73
10/4/2020,5,73
10/5/2019,9,73
10/5/2020,5,73
10/6/2019,5,73
10/6/2020,5,73
10/7/2019,5,73
10/7/2020,5,73
10/8/2019,5,73
10/8/2020,5,73
10/9/2019,5,73
10/9/2020,5,73
10/10/2019,5,73
10/10/2020,5,73
10/11/2019,5,73
10/11/2020,5,73
10/12/2019,5,73
10/12/2020,5,73
10/13/2019,5,73
10/13/2020,5,73
10/14/2019,5,73
10/14/2020,5,73
10/15/2019,5,73
10/15/2020,5,73
10/16/2019,5,73
10/16/2020,5,73
10/17/2019,5,73
10/17/2020,5,73
10/18/2019,5,73
10/18/2020,5,73
10/19/2019,5,73
10/19/2020,5,73
10/20/2019,5,73
10/20/2020,5,73
10/21/2019,5,73
10/21/2020,5,73
10/22/2019,5,73
10/22/2020,5,73
10/23/2019,5,73
10/23/2020,5,73
10/24/2019,5,73
10/24/2020,5,73
10/25/2019,9,73
10/25/2020,5,73
10/26/2019,5,73
10/26/2020,5,73
10/27/2019,5,73
10/27/2020,5,73
10/28/2019,5,73
10/28/2020,5,73
10/29/2019,5,73
10/29/2020,5,73
10/30/2019,5,73
10/30/2020,5,73
10/31/2019,5,73
10/31/2020,5,73
11/1/2019,5,73
11/1/2020,5,73
11/2/2019,5,73
11/2/2020,5,73
11/3/2019,5,73
11/3/2020,5,73
11/4/2019,5,73
11/4/2020,5,73
11/5/2019,5,73
11/5/2020,5,73
11/6/2019,5,73
11/6/2020,5,73
11/7/2019,5,73
11/7/2020,5,73
11/8/2019,5,73
11/8/2020,5,73
11/9/2019,5,73
11/9/2020,5,73
11/10/2019,5,73
11/10/2020,5,73
11/11/2019,5,73
11/11/2020,5,73
11/12/2019,5,73
11/12/2020,5,73
11/13/2019,5,73
11/13/2020,5,73
11/14/2019,5,73
11/14/2020,5,73
11/15/2019,5,73
11/15/2020,5,73
11/16/2019,5,73
11/16/2020,5,73
11/17/2019,5,73
11/17/2020,5,73
11/18/2019,5,73
11/18/2020,5,73
11/19/2019,5,73
11/19/2020,5,73
11/20/2019,5,73
11/20/2020,5,73
11/21/2019,5,73
11/21/2020,5,73
11/22/2019,5,73
11/22/2020,5,73
11/23/2019,5,73
11/23/2020,5,73
11/24/2019,5,73
11/24/2020,5,73
11/25/2019,5,73
11/25/2020,5,73
11/26/2019,5,73
11/26/2020,5,73
11/27/2019,5,73
11/27/2020,5,73
11/28/2019,5,73
11/28/2020,5,73
11/29/2019,5,73
11/29/2020,5,73
11/30/2019,5,73
11/30/2020,5,73
12/1/2019,5,73
12/1/2020,5,73
12/2/2019,5,73
12/2/2020,5,73
12/3/2019,5,73
12/3/2020,9,73
12/4/2019,5,73
12/4/2020,5,73
12/5/2019,5,73
12/5/2020,8,73
12/6/2019,5,73
12/6/2020,5,73
12/7/2019,5,73
12/7/2020,5,73
12/8/2019,5,73
12/8/2020,5,73
12/9/2019,5,73
12/9/2020,5,73
12/10/2019,5,73
12/10/2020,5,73
12/11/2019,5,73
12/11/2020,5,73
12/12/2019,5,73
12/12/2020,5,73
12/13/2019,5,73
12/13/2020,5,73
12/14/2019,5,73
12/14/2020,5,73
12/15/2019,5,73
12/15/2020,5,73
12/16/2019,5,73
12/16/2020,5,73
12/17/2019,5,73
12/17/2020,5,73
12/18/2019,5,73
12/18/2020,5,73
12/19/2019,8,73
12/19/2020,5,73
12/20/2019,5,73
12/20/2020,5,73
12/21/2019,5,73
12/21/2020,5,73
12/22/2019,5,73
12/22/2020,5,73
12/23/2019,5,73
12/23/2020,5,73
12/24/2019,5,73
12/24/2020,5,73
12/25/2019,5,73
12/25/2020,8,73
12/26/2019,5,73
12/26/2020,5,73
12/27/2019,5,73
12/27/2020,5,73
12/28/2019,5,73
12/28/2020,5,73
12/29/2019,5,73
12/29/2020,5,73
12/30/2019,5,73
12/30/2020,5,73
12/31/2019,5,73
12/31/2020,5,73
1/1/2019,5,75
1/1/2020,5,75
1/2/2019,5,75
1/2/2020,5,75
1/3/2019,5,75
1/3/2020,5,75
1/4/2019,5,75
1/4/2020,5,75
1/5/2019,4,75
1/5/2020,5,75
1/6/2019,5,75
1/6/2020,5,75
1/7/2019,5,75
1/7/2020,5,75
1/8/2019,4,75
1/8/2020,5,75
1/9/2019,4,75
1/9/2020,5,75
1/10/2019,5,75
1/10/2020,5,75
1/11/2019,4,75
1/11/2020,5,75
1/12/2019,5,75
1/12/2020,5,75
1/13/2019,5,75
1/13/2020,5,75
1/14/2019,5,75
1/14/2020,5,75
1/15/2019,4,75
1/15/2020,5,75
1/16/2019,4,75
1/16/2020,5,75
1/17/2019,4,75
1/17/2020,5,75
1/18/2019,4,75
1/18/2020,5,75
1/19/2019,5,75
1/19/2020,4,75
1/20/2019,5,75
1/20/2020,4,75
1/21/2019,5,75
1/21/2020,5,75
1/22/2019,5,75
1/22/2020,5,75
1/23/2019,5,75
1/23/2020,5,75
1/24/2019,5,75
1/24/2020,5,75
1/25/2019,5,75
1/25/2020,5,75
1/26/2019,5,75
1/26/2020,5,75
1/27/2019,5,75
1/27/2020,5,75
1/28/2019,5,75
1/28/2020,5,75
1/29/2019,5,75
1/29/2020,5,75
1/30/2019,5,75
1/30/2020,5,75
1/31/2019,5,75
1/31/2020,5,75
2/1/2019,5,75
2/1/2020,5,75
2/2/2019,5,75
2/2/2020,5,75
2/3/2019,5,75
2/3/2020,5,75
2/4/2019,5,75
2/4/2020,5,75
2/5/2019,5,75
2/5/2020,5,75
2/6/2019,5,75
2/6/2020,5,75
2/7/2019,5,75
2/7/2020,5,75
2/8/2019,5,75
2/8/2020,5,75
2/9/2019,5,75
2/9/2020,5,75
2/10/2019,5,75
2/10/2020,5,75
2/11/2019,5,75
2/11/2020,5,75
2/12/2019,4,75
2/12/2020,5,75
2/13/2019,5,75
2/13/2020,5,75
2/14/2019,5,75
2/14/2020,5,75
2/15/2019,5,75
2/15/2020,5,75
2/16/2019,5,75
2/16/2020,5,75
2/17/2019,5,75
2/17/2020,5,75
2/18/2019,5,75
2/18/2020,5,75
2/19/2019,5,75
2/19/2020,5,75
2/20/2019,5,75
2/20/2020,5,75
2/21/2019,5,75
2/21/2020,5,75
2/22/2019,5,75
2/22/2020,5,75
2/23/2019,5,75
2/23/2020,5,75
2/24/2019,5,75
2/24/2020,5,75
2/25/2019,4,75
2/25/2020,5,75
2/26/2019,4,75
2/26/2020,5,75
2/27/2019,5,75
2/27/2020,5,75
2/28/2019,5,75
2/28/2020,5,75
2/29/2020,5,75
3/1/2019,4,75
3/1/2020,5,75
3/2/2019,5,75
3/2/2020,5,75
3/3/2019,5,75
3/3/2020,5,75
3/4/2019,5,75
3/4/2020,5,75
3/5/2019,4,75
3/5/2020,5,75
3/6/2019,5,75
3/6/2020,4,75
3/7/2019,5,75
3/7/2020,5,75
3/8/2019,5,75
3/8/2020,5,75
3/9/2019,5,75
3/9/2020,5,75
3/10/2019,5,75
3/10/2020,5,75
3/11/2019,5,75
3/11/2020,5,75
3/12/2019,5,75
3/12/2020,5,75
3/13/2019,5,75
3/13/2020,5,75
3/14/2019,5,75
3/14/2020,5,75
3/15/2019,5,75
3/15/2020,5,75
3/16/2019,5,75
3/16/2020,5,75
3/17/2019,5,75
3/17/2020,5,75
3/18/2019,5,75
3/18/2020,5,75
3/19/2019,5,75
3/19/2020,5,75
3/20/2019,5,75
3/20/2020,5,75
3/21/2019,5,75
3/21/2020,5,75
3/22/2019,5,75
3/22/2020,5,75
3/23/2019,5,75
3/23/2020,5,75
3/24/2019,5,75
3/24/2020,5,75
3/25/2019,5,75
3/25/2020,5,75
3/26/2019,5,75
3/26/2020,5,75
3/27/2019,5,75
3/27/2020,5,75
3/28/2019,5,75
3/28/2020,5,75
3/29/2019,5,75
3/29/2020,5,75
3/30/2019,5,75
3/30/2020,5,75
3/31/2019,5,75
3/31/2020,5,75
4/1/2019,5,75
4/1/2020,5,75
4/2/2019,5,75
4/2/2020,5,75
4/3/2019,5,75
4/3/2020,5,75
4/4/2019,5,75
4/4/2020,5,75
4/5/2019,5,75
4/5/2020,4,75
4/6/2019,5,75
4/6/2020,5,75
4/7/2019,5,75
4/7/2020,5,75
4/8/2019,4,75
4/8/2020,5,75
4/9/2019,5,75
4/9/2020,5,75
4/10/2019,5,75
4/10/2020,5,75
4/11/2019,4,75
4/11/2020,5,75
4/12/2019,5,75
4/12/2020,5,75
4/13/2019,5,75
4/13/2020,5,75
4/14/2019,5,75
4/14/2020,5,75
4/15/2019,5,75
4/15/2020,5,75
4/16/2019,5,75
4/16/2020,5,75
4/17/2019,5,75
4/17/2020,5,75
4/18/2019,5,75
4/18/2020,5,75
4/19/2019,5,75
4/19/2020,5,75
4/20/2019,5,75
4/20/2020,5,75
4/21/2019,5,75
4/21/2020,5,75
4/22/2019,5,75
4/22/2020,5,75
4/23/2019,5,75
4/23/2020,5,75
4/24/2019,5,75
4/24/2020,5,75
4/25/2019,5,75
4/25/2020,5,75
4/26/2019,5,75
4/26/2020,5,75
4/27/2019,5,75
4/27/2020,5,75
4/28/2019,5,75
4/28/2020,5,75
4/29/2019,5,75
4/29/2020,5,75
4/30/2019,5,75
4/30/2020,5,75
5/1/2019,5,75
5/1/2020,5,75
5/2/2019,5,75
5/2/2020,5,75
5/3/2019,5,75
5/3/2020,5,75
5/4/2019,5,75
5/4/2020,5,75
5/5/2019,5,75
5/5/2020,5,75
5/6/2019,5,75
5/6/2020,5,75
5/7/2019,5,75
5/7/2020,5,75
5/8/2019,5,75
5/8/2020,5,75
5/9/2019,5,75
5/9/2020,5,75
5/10/2019,5,75
5/10/2020,5,75
5/11/2019,5,75
5/11/2020,5,75
5/12/2019,5,75
5/12/2020,5,75
5/13/2019,5,75
5/13/2020,5,75
5/14/2019,5,75
5/14/2020,4,75
5/15/2019,4,75
5/15/2020,5,75
5/16/2019,5,75
5/16/2020,5,75
5/17/2019,5,75
5/17/2020,5,75
5/18/2019,5,75
5/18/2020,5,75
5/19/2019,5,75
5/19/2020,5,75
5/20/2019,5,75
5/20/2020,5,75
5/21/2019,5,75
5/21/2020,5,75
5/22/2019,5,75
5/22/2020,5,75
5/23/2019,5,75
5/23/2020,5,75
5/24/2019,5,75
5/24/2020,5,75
5/25/2019,5,75
5/25/2020,5,75
5/26/2019,5,75
5/26/2020,5,75
5/27/2019,5,75
5/27/2020,5,75
5/28/2019,5,75
5/28/2020,5,75
5/29/2019,5,75
5/29/2020,5,75
5/30/2019,5,75
5/30/2020,4,75
5/31/2019,5,75
5/31/2020,5,75
6/1/2019,5,75
6/1/2020,5,75
6/2/2019,5,75
6/2/2020,5,75
6/3/2019,5,75
6/3/2020,5,75
6/4/2019,5,75
6/4/2020,5,75
6/5/2019,5,75
6/5/2020,5,75
6/6/2019,5,75
6/6/2020,5,75
6/7/2019,5,75
6/7/2020,5,75
6/8/2019,5,75
6/8/2020,5,75
6/9/2019,5,75
6/9/2020,5,75
6/10/2019,5,75
6/10/2020,5,75
6/11/2019,5,75
6/11/2020,5,75
6/12/2019,5,75
6/12/2020,5,75
6/13/2019,5,75
6/13/2020,5,75
6/14/2019,5,75
6/14/2020,5,75
6/15/2019,5,75
6/15/2020,5,75
6/16/2019,5,75
6/16/2020,5,75
6/17/2019,5,75
6/17/2020,5,75
6/18/2019,5,75
6/18/2020,5,75
6/19/2019,5,75
6/19/2020,5,75
6/20/2019,5,75
6/20/2020,5,75
6/21/2019,5,75
6/21/2020,5,75
6/22/2019,5,75
6/22/2020,5,75
6/23/2019,5,75
6/23/2020,5,75
6/24/2019,5,75
6/24/2020,5,75
6/25/2019,5,75
6/25/2020,5,75
6/26/2019,5,75
6/26/2020,5,75
6/27/2019,5,75
6/27/2020,5,75
6/28/2019,5,75
6/28/2020,5,75
6/29/2019,5,75
6/29/2020,5,75
6/30/2019,5,75
6/30/2020,5,75
7/1/2019,5,75
7/1/2020,5,75
7/2/2019,5,75
7/2/2020,5,75
7/3/2019,5,75
7/3/2020,5,75
7/4/2019,5,75
7/4/2020,5,75
7/5/2019,5,75
7/5/2020,5,75
7/6/2019,5,75
7/6/2020,5,75
7/7/2019,5,75
7/7/2020,5,75
7/8/2019,5,75
7/8/2020,5,75
7/9/2019,5,75
7/9/2020,5,75
7/10/2019,5,75
7/10/2020,5,75
7/11/2019,5,75
7/11/2020,5,75
7/12/2019,5,75
7/12/2020,5,75
7/13/2019,5,75
7/13/2020,5,75
7/14/2019,5,75
7/14/2020,5,75
7/15/2019,5,75
7/15/2020,5,75
7/16/2019,5,75
7/16/2020,5,75
7/17/2019,5,75
7/17/2020,5,75
7/18/2019,5,75
7/18/2020,5,75
7/19/2019,5,75
7/19/2020,5,75
7/20/2019,5,75
7/20/2020,5,75
7/21/2019,5,75
7/21/2020,5,75
7/22/2019,5,75
7/22/2020,5,75
7/23/2019,5,75
7/23/2020,5,75
7/24/2019,5,75
7/24/2020,5,75
7/25/2019,5,75
7/25/2020,5,75
7/26/2019,5,75
7/26/2020,5,75
7/27/2019,5,75
7/27/2020,5,75
7/28/2019,5,75
7/28/2020,5,75
7/29/2019,5,75
7/29/2020,5,75
7/30/2019,5,75
7/30/2020,5,75
7/31/2019,5,75
7/31/2020,5,75
8/1/2019,5,75
8/1/2020,5,75
8/2/2019,5,75
8/2/2020,5,75
8/3/2019,5,75
8/3/2020,5,75
8/4/2019,5,75
8/4/2020,5,75
8/5/2019,5,75
8/5/2020,5,75
8/6/2019,5,75
8/6/2020,5,75
8/7/2019,5,75
8/7/2020,5,75
8/8/2019,5,75
8/8/2020,5,75
8/9/2019,5,75
8/9/2020,5,75
8/10/2019,5,75
8/10/2020,5,75
8/11/2019,5,75
8/11/2020,5,75
8/12/2019,5,75
8/12/2020,5,75
8/13/2019,5,75
8/13/2020,5,75
8/14/2019,5,75
8/14/2020,5,75
8/15/2019,5,75
8/15/2020,5,75
8/16/2019,5,75
8/16/2020,5,75
8/17/2019,5,75
8/17/2020,5,75
8/18/2019,5,75
8/18/2020,5,75
8/19/2019,5,75
8/19/2020,5,75
8/20/2019,5,75
8/20/2020,5,75
8/21/2019,5,75
8/21/2020,5,75
8/22/2019,5,75
8/22/2020,5,75
8/23/2019,5,75
8/23/2020,5,75
8/24/2019,5,75
8/24/2020,5,75
8/25/2019,5,75
8/25/2020,5,75
8/26/2019,5,75
8/26/2020,5,75
8/27/2019,5,75
8/27/2020,5,75
8/28/2019,5,75
8/28/2020,5,75
8/29/2019,5,75
8/29/2020,5,75
8/30/2019,5,75
8/30/2020,5,75
8/31/2019,5,75
8/31/2020,5,75
9/1/2019,5,75
9/1/2020,5,75
9/2/2019,5,75
9/2/2020,5,75
9/3/2019,5,75
9/3/2020,5,75
9/4/2019,5,75
9/4/2020,5,75
9/5/2019,5,75
9/5/2020,5,75
9/6/2019,5,75
9/6/2020,5,75
9/7/2019,5,75
9/7/2020,5,75
9/8/2019,5,75
9/8/2020,5,75
9/9/2019,5,75
9/9/2020,5,75
9/10/2019,5,75
9/10/2020,5,75
9/11/2019,5,75
9/11/2020,5,75
9/12/2019,5,75
9/12/2020,5,75
9/13/2019,5,75
9/13/2020,5,75
9/14/2019,5,75
9/14/2020,5,75
9/15/2019,5,75
9/15/2020,5,75
9/16/2019,5,75
9/16/2020,5,75
9/17/2019,5,75
9/17/2020,5,75
9/18/2019,5,75
9/18/2020,5,75
9/19/2019,5,75
9/19/2020,5,75
9/20/2019,5,75
9/20/2020,5,75
9/21/2019,5,75
9/21/2020,5,75
9/22/2019,5,75
9/22/2020,5,75
9/23/2019,5,75
9/23/2020,5,75
9/24/2019,5,75
9/24/2020,5,75
9/25/2019,5,75
9/25/2020,5,75
9/26/2019,5,75
9/26/2020,5,75
9/27/2019,5,75
9/27/2020,5,75
9/28/2019,5,75
9/28/2020,5,75
9/29/2019,5,75
9/29/2020,5,75
9/30/2019,5,75
9/30/2020,5,75
10/1/2019,5,75
10/1/2020,5,75
10/2/2019,5,75
10/2/2020,5,75
10/3/2019,5,75
10/3/2020,5,75
10/4/2019,5,75
10/4/2020,5,75
10/5/2019,5,75
10/5/2020,5,75
10/6/2019,5,75
10/6/2020,5,75
10/7/2019,5,75
10/7/2020,5,75
10/8/2019,5,75
10/8/2020,5,75
10/9/2019,5,75
10/9/2020,5,75
10/10/2019,5,75
10/10/2020,5,75
10/11/2019,5,75
10/11/2020,5,75
10/12/2019,5,75
10/12/2020,5,75
10/13/2019,5,75
10/13/2020,5,75
10/14/2019,5,75
10/14/2020,5,75
10/15/2019,5,75
10/15/2020,5,75
10/16/2019,5,75
10/16/2020,5,75
10/17/2019,5,75
10/17/2020,5,75
10/18/2019,5,75
10/18/2020,5,75
10/19/2019,5,75
10/19/2020,5,75
10/20/2019,5,75
10/20/2020,5,75
10/21/2019,5,75
10/21/2020,5,75
10/22/2019,5,75
10/22/2020,5,75
10/23/2019,5,75
10/23/2020,5,75
10/24/2019,5,75
10/24/2020,5,75
10/25/2019,5,75
10/25/2020,5,75
10/26/2019,5,75
10/26/2020,5,75
10/27/2019,5,75
10/27/2020,5,75
10/28/2019,5,75
10/28/2020,5,75
10/29/2019,5,75
10/29/2020,5,75
10/30/2019,5,75
10/30/2020,5,75
10/31/2019,5,75
10/31/2020,5,75
11/1/2019,5,75
11/1/2020,5,75
11/2/2019,5,75
11/2/2020,5,75
11/3/2019,5,75
11/3/2020,5,75
11/4/2019,5,75
11/4/2020,5,75
11/5/2019,5,75
11/5/2020,5,75
11/6/2019,5,75
11/6/2020,5,75
11/7/2019,5,75
11/7/2020,5,75
11/8/2019,5,75
11/8/2020,5,75
11/9/2019,5,75
11/9/2020,5,75
11/10/2019,5,75
11/10/2020,5,75
11/11/2019,5,75
11/11/2020,5,75
11/12/2019,5,75
11/12/2020,5,75
11/13/2019,5,75
11/13/2020,5,75
11/14/2019,4,75
11/14/2020,5,75
11/15/2019,5,75
11/15/2020,5,75
11/16/2019,5,75
11/16/2020,5,75
11/17/2019,5,75
11/17/2020,5,75
11/18/2019,5,75
11/18/2020,5,75
11/19/2019,5,75
11/19/2020,5,75
11/20/2019,5,75
11/20/2020,5,75
11/21/2019,5,75
11/21/2020,5,75
11/22/2019,5,75
11/22/2020,5,75
11/23/2019,5,75
11/23/2020,5,75
11/24/2019,5,75
11/24/2020,5,75
11/25/2019,5,75
11/25/2020,5,75
11/26/2019,5,75
11/26/2020,5,75
11/27/2019,5,75
11/27/2020,5,75
11/28/2019,5,75
11/28/2020,5,75
11/29/2019,5,75
11/29/2020,5,75
11/30/2019,5,75
11/30/2020,5,75
12/1/2019,4,75
12/1/2020,5,75
12/2/2019,4,75
12/2/2020,5,75
12/3/2019,5,75
12/3/2020,5,75
12/4/2019,4,75
12/4/2020,5,75
12/5/2019,5,75
12/5/2020,5,75
12/6/2019,5,75
12/6/2020,5,75
12/7/2019,5,75
12/7/2020,5,75
12/8/2019,5,75
12/8/2020,5,75
12/9/2019,5,75
12/9/2020,5,75
12/10/2019,5,75
12/10/2020,5,75
12/11/2019,5,75
12/11/2020,5,75
12/12/2019,5,75
12/12/2020,5,75
12/13/2019,5,75
12/13/2020,5,75
12/14/2019,5,75
12/14/2020,5,75
12/15/2019,5,75
12/15/2020,5,75
12/16/2019,5,75
12/16/2020,5,75
12/17/2019,4,75
12/17/2020,5,75
12/18/2019,5,75
12/18/2020,5,75
12/19/2019,5,75
12/19/2020,5,75
12/20/2019,5,75
12/20/2020,5,75
12/21/2019,4,75
12/21/2020,5,75
12/22/2019,5,75
12/22/2020,5,75
12/23/2019,5,75
12/23/2020,5,75
12/24/2019,5,75
12/24/2020,5,75
12/25/2019,4,75
12/25/2020,5,75
12/26/2019,5,75
12/26/2020,5,75
12/27/2019,5,75
12/27/2020,5,75
12/28/2019,5,75
12/28/2020,5,75
12/29/2019,4,75
12/29/2020,5,75
12/30/2019,5,75
12/30/2020,5,75
12/31/2019,5,75
12/31/2020,5,75
1/1/2019,5,77
1/1/2020,5,77
1/2/2019,8,77
1/2/2020,5,77
1/3/2019,5,77
1/3/2020,5,77
1/4/2019,5,77
1/4/2020,5,77
1/5/2019,5,77
1/5/2020,5,77
1/6/2019,5,77
1/6/2020,5,77
1/7/2019,5,77
1/7/2020,5,77
1/8/2019,4,77
1/8/2020,5,77
1/9/2019,5,77
1/9/2020,5,77
1/10/2019,5,77
1/10/2020,5,77
1/11/2019,5,77
1/11/2020,5,77
1/12/2019,8,77
1/12/2020,5,77
1/13/2019,5,77
1/13/2020,5,77
1/14/2019,5,77
1/14/2020,5,77
1/15/2019,5,77
1/15/2020,5,77
1/16/2019,4,77
1/16/2020,5,77
1/17/2019,5,77
1/17/2020,5,77
1/18/2019,5,77
1/18/2020,5,77
1/19/2019,5,77
1/19/2020,5,77
1/20/2019,5,77
1/20/2020,5,77
1/21/2019,5,77
1/21/2020,5,77
1/22/2019,5,77
1/22/2020,5,77
1/23/2019,5,77
1/23/2020,5,77
1/24/2019,5,77
1/24/2020,5,77
1/25/2019,5,77
1/25/2020,5,77
1/26/2019,5,77
1/26/2020,5,77
1/27/2019,5,77
1/27/2020,5,77
1/28/2019,5,77
1/28/2020,5,77
1/29/2019,5,77
1/29/2020,5,77
1/30/2019,5,77
1/30/2020,5,77
1/31/2019,5,77
1/31/2020,5,77
2/1/2019,5,77
2/1/2020,5,77
2/2/2019,5,77
2/2/2020,5,77
2/3/2019,5,77
2/3/2020,5,77
2/4/2019,5,77
2/4/2020,5,77
2/5/2019,5,77
2/5/2020,5,77
2/6/2019,5,77
2/6/2020,5,77
2/7/2019,5,77
2/7/2020,5,77
2/8/2019,5,77
2/8/2020,5,77
2/9/2019,5,77
2/9/2020,5,77
